START_ID,END_ID,TYPE,name
滑膜肉瘤,油菜拌猪肝,recommand_eat,推荐食谱
病理性REM睡眠,五香芹菜,recommand_eat,推荐食谱
小儿呼吸衰竭,核桃栗子羹,recommand_eat,推荐食谱
肺癌骨转移,白菜红枣牛腩汤,recommand_eat,推荐食谱
髋关节结核,马铃薯番茄酸奶沙拉,recommand_eat,推荐食谱
鼻腔异物,胡萝卜枸杞汁,recommand_eat,推荐食谱
绝经期尿失禁,山药炖羊肉,recommand_eat,推荐食谱
腹部肿瘤,水晶肴肉,recommand_eat,推荐食谱
脊髓空洞症,炖山药,recommand_eat,推荐食谱
老年人急性感染后肾炎,菠菜豆腐蛋花汤,recommand_eat,推荐食谱
单心室,培根白菜粥,recommand_eat,推荐食谱
氨基甲酸酯类农药中毒,苹果汁,recommand_eat,推荐食谱
胰腺脓肿,蘑菇炒菜心,recommand_eat,推荐食谱
乳溢,腰果西兰花,recommand_eat,推荐食谱
肥大性骨关节病,山药薏米红枣粥,recommand_eat,推荐食谱
淋巴细胞脉络丛脑膜炎,牛奶菠菜粥,recommand_eat,推荐食谱
毛鞘棘皮瘤,紫菜芙蓉汤,recommand_eat,推荐食谱
宫颈疾病,山药烧甲鱼,recommand_eat,推荐食谱
神经类疾病,豆腐烧油菜,recommand_eat,推荐食谱
外阴上皮内瘤样病变,胡萝卜炒木耳,recommand_eat,推荐食谱
汗孔角化病,蜜枣薏米煲,recommand_eat,推荐食谱
低钙血症和低镁血症,桂圆栗子粥,recommand_eat,推荐食谱
慢性骨髓炎,花生杏仁粥,recommand_eat,推荐食谱
溶血过度所致贫血,萝卜豆腐汤,recommand_eat,推荐食谱
猝死型冠心病,胡萝卜芹菜粥,recommand_eat,推荐食谱
窝状角质松解症,木瓜胡萝卜玉米粥,recommand_eat,推荐食谱
颅内低压综合征,香菇茯苓粥,recommand_eat,推荐食谱
侏儒症,山药桂圆粥,recommand_eat,推荐食谱
静脉曲张综合征,豆苗鸡肉汤,recommand_eat,推荐食谱
直肠息肉,小白菜馅包子,recommand_eat,推荐食谱
钒及其化合物引起的皮肤病,香菇扒小白菜,recommand_eat,推荐食谱
肠瘘,奶香蘑菇汤,recommand_eat,推荐食谱
急性颌下腺炎,火腿萝卜粥,recommand_eat,推荐食谱
梅毒,青鱼甩水,recommand_eat,推荐食谱
多囊卵巢综合征,当归花草汤,recommand_eat,推荐食谱
颈肩痛,牛奶香蕉糊,recommand_eat,推荐食谱
狂病,沙参鸡蛋,recommand_eat,推荐食谱
风寒感冒,姜糖饮,recommand_eat,推荐食谱
立克次体痘,胡萝卜番茄汤,recommand_eat,推荐食谱
老年人上消化道出血,淡菜板豆腐白菜汤,recommand_eat,推荐食谱
颅内高压综合征,白菜包子,recommand_eat,推荐食谱
运动神经元病,龙须汤,recommand_eat,推荐食谱
尿崩症,龙眼酸枣仁饮,recommand_eat,推荐食谱
小儿全远端型肾小管酸中毒,牛奶绿菜花,recommand_eat,推荐食谱
肠结,槐花茶,recommand_eat,推荐食谱
缺水和缺钠,冬瓜菠萝羹,recommand_eat,推荐食谱
梅毒性心血管病,瓜粒杂锦汤,recommand_eat,推荐食谱
桡骨颈骨折和桡骨头骨骺分离,奶酪干,recommand_eat,推荐食谱
喉疮,百合粥,recommand_eat,推荐食谱
尿道憩室,玉米粥,recommand_eat,推荐食谱
躁狂抑郁症,荞麦粥,recommand_eat,推荐食谱
肝阳上亢,酱胡萝卜(一),recommand_eat,推荐食谱
阴道毛滴虫病,草莓沙拉拌生菜,recommand_eat,推荐食谱
气压伤,猪肝菠菜粥,recommand_eat,推荐食谱
良性前列腺增生,白菜虾仁面汤,recommand_eat,推荐食谱
桡骨干骨折,山药黑米炖猪肚,recommand_eat,推荐食谱
颅内肿瘤伴发的精神障碍,木瓜炖带鱼,recommand_eat,推荐食谱
持续性枕横位难产,小米粉粥,recommand_eat,推荐食谱
上颌窦后鼻孔息肉,豆浆南瓜汤,recommand_eat,推荐食谱
阿根廷出血热,胡萝卜汤,recommand_eat,推荐食谱
不随意运动,核桃鸡肉粥,recommand_eat,推荐食谱
胆囊囊肿,蜂蜜拌芦荟,recommand_eat,推荐食谱
小儿腓骨肌萎缩症,烩河虾片,recommand_eat,推荐食谱
三尖瓣闭锁不全,苦瓜粥,recommand_eat,推荐食谱
结核性干性胸膜炎,胡萝卜枸杞汁,recommand_eat,推荐食谱
腰部峡部崩裂和脊椎滑脱,清炒木耳菜,recommand_eat,推荐食谱
角膜软化症,西式牛奶粥,recommand_eat,推荐食谱
老年人缺血性结肠炎,空心菜粥,recommand_eat,推荐食谱
缺血性视神经病变,鸡蛋木耳粥,recommand_eat,推荐食谱
血管运动性鼻炎,大白菜饺,recommand_eat,推荐食谱
镇静、安定、催眠药中毒,豆腐番茄鱼片牛肉汤,recommand_eat,推荐食谱
胆道运动功能障碍,山楂橘子羹,recommand_eat,推荐食谱
毛囊角化病,奶油胡萝卜,recommand_eat,推荐食谱
猫抓病,猪肉青菜粥,recommand_eat,推荐食谱
过敏性咽炎,胡萝卜菠菜汁,recommand_eat,推荐食谱
先天性肝纤维化,猪肉青菜粥,recommand_eat,推荐食谱
急性咽炎,百合雪梨莲藕汤,recommand_eat,推荐食谱
脑出血,油菜粥,recommand_eat,推荐食谱
真性红细胞增多症,红萝卜无花果花鱼汤,recommand_eat,推荐食谱
老年人急性阑尾炎,水萝卜丝拌白菜,recommand_eat,推荐食谱
肠侵袭性大肠埃希杆菌感染,鲢鱼肉丸汤,recommand_eat,推荐食谱
色素性紫癜性苔藓样皮病,人参小米粥,recommand_eat,推荐食谱
风湿性疾病,肉片粥,recommand_eat,推荐食谱
梦游症,牛奶菠菜粥,recommand_eat,推荐食谱
先天性视网膜劈裂,鸡蛋黄花汤,recommand_eat,推荐食谱
产后血瘀,生枣花生红糖汤,recommand_eat,推荐食谱
运动神经元病,干姜红糖粥,recommand_eat,推荐食谱
开放性骨折,山药芡实瘦肉粥,recommand_eat,推荐食谱
鼻肿瘤,冬菇菜花,recommand_eat,推荐食谱
网络成瘾,荞麦粥,recommand_eat,推荐食谱
幼女性外阴阴道炎,菠菜水饺,recommand_eat,推荐食谱
尿道癌,紫菜芙蓉汤,recommand_eat,推荐食谱
淋菌性肛门直肠炎,鲫鱼砂仁羹,recommand_eat,推荐食谱
巴顿骨折,赤小豆鸡汤,recommand_eat,推荐食谱
恶性黑色素瘤,素炒圆白菜,recommand_eat,推荐食谱
脑水肿,苡仁冬瓜汤,recommand_eat,推荐食谱
老年心肌病,苦瓜瘦肉汤,recommand_eat,推荐食谱
挛痹,土茯苓猪骨汤,recommand_eat,推荐食谱
颞下颌关节脱位,素炒菠菜,recommand_eat,推荐食谱
吻合口溃疡,苹果胡萝卜泥,recommand_eat,推荐食谱
卵巢肌肉来源肿瘤,青菜饭,recommand_eat,推荐食谱
孢子丝菌病,紫菜鸡蛋汤,recommand_eat,推荐食谱
急性根尖牙周炎,酱汁鸡肉丸子串,recommand_eat,推荐食谱
妊娠合并甲状腺功能减退,鸡蛋芹菜炒饭,recommand_eat,推荐食谱
小儿原发性肾病综合征,白菜卷,recommand_eat,推荐食谱
性早熟,糙米排骨粥,recommand_eat,推荐食谱
棘上韧带损伤,香菇扒小白菜,recommand_eat,推荐食谱
性冷淡,归参鳝鱼羹,recommand_eat,推荐食谱
失眠症,紫菜芙蓉汤,recommand_eat,推荐食谱
肛瘘,红烧牛肉面,recommand_eat,推荐食谱
慢性肾性贫血,双菇番茄黄瓜紫菜汤,recommand_eat,推荐食谱
弥漫性血管内凝血,白菜蛋花粥,recommand_eat,推荐食谱
胆石,番茄西柚汁,recommand_eat,推荐食谱
鼻石,鸡蛋木耳粥,recommand_eat,推荐食谱
毛囊炎,鸡蓉油菜,recommand_eat,推荐食谱
昏迷,番茄西米粥,recommand_eat,推荐食谱
骶尾部畸胎瘤,乌梅蚕茧红枣方,recommand_eat,推荐食谱
多发性脑膜瘤,白菜蛋花粥,recommand_eat,推荐食谱
铝尘肺,苹果草莓汁,recommand_eat,推荐食谱
血管炎,牛奶玉米汤,recommand_eat,推荐食谱
癫痫,芦笋青鱼丝,recommand_eat,推荐食谱
宫寒,红烧酿草鱼,recommand_eat,推荐食谱
恶寒发热,淡菜板豆腐白菜汤,recommand_eat,推荐食谱
小儿蛋白质-能量营养不良,香菇扒白菜,recommand_eat,推荐食谱
慢性化脓性骨髓炎,炒胡萝卜,recommand_eat,推荐食谱
脑干肿瘤,南瓜沙拉,recommand_eat,推荐食谱
中枢神经系统淋巴瘤,双菇番茄黄瓜紫菜汤,recommand_eat,推荐食谱
肺癌骨转移,白菜蛋花粥,recommand_eat,推荐食谱
腰部慢性劳损,鸡肉竹笋汤,recommand_eat,推荐食谱
风湿性心脏病,水晶莲子,recommand_eat,推荐食谱
原发性共同性内斜视,猪肝鸡蛋粥,recommand_eat,推荐食谱
急性白血病,海带瘦肉粥,recommand_eat,推荐食谱
热秘,蜂蜜菠萝饮,recommand_eat,推荐食谱
膀胱尿道异物,清炒绿豆芽,recommand_eat,推荐食谱
谵妄综合征,炸菜花,recommand_eat,推荐食谱
小儿急性播散性脑脊髓炎,空心菜瘦肉粥,recommand_eat,推荐食谱
肠扭转,菠菜羹,recommand_eat,推荐食谱
胰腺脓肿,薏米豆腐羹,recommand_eat,推荐食谱
退变性关节病,双菇番茄黄瓜紫菜汤,recommand_eat,推荐食谱
颌面部神经纤维瘤,茴香菜粥,recommand_eat,推荐食谱
小肠瘘,雪菜牛肉粥,recommand_eat,推荐食谱
甲沟炎和甲下脓肿,酸菜饺,recommand_eat,推荐食谱
腮腺隙感染,葡萄沙拉,recommand_eat,推荐食谱
肱骨外上髁炎,绿豆芽饺,recommand_eat,推荐食谱
色素性静脉旁视网膜脉络膜萎缩,黄芪川芎兔肉汤,recommand_eat,推荐食谱
高血压性脑出血,瓜粒杂锦汤,recommand_eat,推荐食谱
妊娠合并甲状旁腺功能亢进,番茄芹菜汁,recommand_eat,推荐食谱
腹腔脓肿,芝麻油菜,recommand_eat,推荐食谱
黄斑囊样水肿,木瓜胡萝卜玉米粥,recommand_eat,推荐食谱
病毒性心肌炎,百合粥,recommand_eat,推荐食谱
胰腺多肽瘤,冬笋香菇,recommand_eat,推荐食谱
复发性溃疡,桂圆栗子粥,recommand_eat,推荐食谱
热带性口炎性腹泻,银耳炖木瓜,recommand_eat,推荐食谱
猝死型冠心病,菠菜豆腐汤,recommand_eat,推荐食谱
小儿贲门失弛缓症,猪肺杏仁白菜汤,recommand_eat,推荐食谱
月经周期性精神病,珍珠菜花汤,recommand_eat,推荐食谱
中毒性坏死性表皮松解型药疹,猕猴桃西米粥,recommand_eat,推荐食谱
单纯性雀斑样痣,珍珠米糊,recommand_eat,推荐食谱
单纯性寰枢椎脱位,赤小豆山药粥,recommand_eat,推荐食谱
孤独症,豆腐苋菜羹,recommand_eat,推荐食谱
眼眶肌炎,菠菜炖豆腐,recommand_eat,推荐食谱
维生素A缺乏病,百合炒虾仁,recommand_eat,推荐食谱
荨麻疹,时蔬小豆腐,recommand_eat,推荐食谱
老年人肠易激综合征,白萝卜油菜汁,recommand_eat,推荐食谱
妊娠合并类风湿关节炎,苹果萝卜羊肉粥,recommand_eat,推荐食谱
急性中毒性脑炎,海带瘦肉粥,recommand_eat,推荐食谱
疼痛性脂肪疝,菠菜双蛋羹,recommand_eat,推荐食谱
卵巢过度刺激综合征,紫菜芙蓉汤,recommand_eat,推荐食谱
风湿性二尖瓣狭窄,清汤白菜卷,recommand_eat,推荐食谱
颈椎结核,花生杏仁粥,recommand_eat,推荐食谱
厌氧菌肺炎,酿枇杷,recommand_eat,推荐食谱
产科播散性血管内凝血,番茄菠萝汁,recommand_eat,推荐食谱
小儿慢性充血性脾肿大,鲜百合冬菇西兰花汤,recommand_eat,推荐食谱
复发性疱疹,紫菜芙蓉汤,recommand_eat,推荐食谱
肾癌,紫菜芙蓉汤,recommand_eat,推荐食谱
变性近视的脉络膜萎缩,冬瓜粥,recommand_eat,推荐食谱
中暑衰竭,小白菜馅包子,recommand_eat,推荐食谱
滑膜炎,牛奶玉米汤,recommand_eat,推荐食谱
气胀,鲜芹菜汁,recommand_eat,推荐食谱
恶性营养不良病,赤小豆山药粥,recommand_eat,推荐食谱
阿尔茨海默病,山药扁豆粥,recommand_eat,推荐食谱
常现丝虫病,白菜清汤,recommand_eat,推荐食谱
附件炎,南瓜百合粥,recommand_eat,推荐食谱
盘尾丝虫病,茯苓赤豆薏米粥,recommand_eat,推荐食谱
大肠湿热,白果莲子粥,recommand_eat,推荐食谱
椎管狭窄,白果莲子粥,recommand_eat,推荐食谱
慢性皮肤粘膜念珠菌病,杂粮粥,recommand_eat,推荐食谱
脾肾两虚,二豆粥,recommand_eat,推荐食谱
先天性声门下狭窄,小米红枣粥,recommand_eat,推荐食谱
尿道上裂,牛奶玉米汤,recommand_eat,推荐食谱
继发于无晶状体眼和人工晶状体眼的青光眼,青菜饭,recommand_eat,推荐食谱
咽喉炎,卷心菜烧肉蒸饺,recommand_eat,推荐食谱
外阴纤维肉瘤,山药羊肉粥,recommand_eat,推荐食谱
鼻恶性肉芽肿,海蜇猪骨汤,recommand_eat,推荐食谱
急性舌扁桃体炎,卷心菜菠萝汁,recommand_eat,推荐食谱
乳溢症,紫菜芙蓉汤,recommand_eat,推荐食谱
维生素B6依赖综合征,素炒西兰花,recommand_eat,推荐食谱
泪囊炎,枸杞茯苓茶,recommand_eat,推荐食谱
梅毒,空心菜瘦肉粥,recommand_eat,推荐食谱
风寒,大白菜饺,recommand_eat,推荐食谱
人乳头瘤病毒感染,花生鸡爪汤,recommand_eat,推荐食谱
酒精中毒,炒大葱头,recommand_eat,推荐食谱
单纯性肺嗜酸性粒细胞浸润症,香蕉葡萄粥,recommand_eat,推荐食谱
麻痹性肠梗阻,鸭肉菜包,recommand_eat,推荐食谱
脉络膜黑色素瘤,青菜饭,recommand_eat,推荐食谱
真菌性角膜溃疡,藕片汤,recommand_eat,推荐食谱
脑室炎,熏青豆,recommand_eat,推荐食谱
包皮龟头炎,丝瓜肉片汤,recommand_eat,推荐食谱
老年性睑外翻,花生杏仁粥,recommand_eat,推荐食谱
大肠湿热,百合粳米鸡,recommand_eat,推荐食谱
线粒体病,芹菜炒鸡蛋,recommand_eat,推荐食谱
布卡综合症,鱼肉鸡蛋汤,recommand_eat,推荐食谱
脂溢性皮炎,玉米面蒸饺,recommand_eat,推荐食谱
胆道华支睾吸虫病,豆腐泡大豆芽发菜汤,recommand_eat,推荐食谱
心脏病,豌豆绿豆粥,recommand_eat,推荐食谱
高血压脑出血,芹菜炒土豆丝,recommand_eat,推荐食谱
低渗性脱水,羊肉杂面汤,recommand_eat,推荐食谱
肛门瘙痒症,鸡丝芹菜饭,recommand_eat,推荐食谱
小儿先天性肺囊肿,黑芝麻核桃肉汤,recommand_eat,推荐食谱
黑布拉痒疹,清汤冬瓜,recommand_eat,推荐食谱
妊娠合并风湿性心脏病,草莓沙拉拌生菜,recommand_eat,推荐食谱
小儿神经源性膀胱,胡萝卜苹果汁,recommand_eat,推荐食谱
类鼻疽,萝卜生菜汤,recommand_eat,推荐食谱
叶酸缺乏症,黑豆莲藕鸡汤,recommand_eat,推荐食谱
混合痔,冰糖核桃仁糊,recommand_eat,推荐食谱
小儿急性髓样白血病,豌豆瘦肉粥,recommand_eat,推荐食谱
椎弓结核,蘑菇木耳饺,recommand_eat,推荐食谱
智齿冠周炎,卷心菜烧肉蒸饺,recommand_eat,推荐食谱
小儿湿疹,绿豆南瓜汤,recommand_eat,推荐食谱
十二指肠憩室梗阻性黄疸综合征,牛奶菠菜粥,recommand_eat,推荐食谱
脊疳,杂粮粥,recommand_eat,推荐食谱
丁型病毒性肝炎,糯米粥,recommand_eat,推荐食谱
小儿维生素D缺乏性佝偻病,豌豆鲜奶粥,recommand_eat,推荐食谱
脯肽酶缺乏症,燕麦粳米粥,recommand_eat,推荐食谱
过敏性休克,黄瓜三丝汤,recommand_eat,推荐食谱
变性近视的脉络膜萎缩,猪肉冬瓜水饺,recommand_eat,推荐食谱
外伤性癫痫,丝瓜汤,recommand_eat,推荐食谱
闭合性脊髓损伤,什菜面,recommand_eat,推荐食谱
急性颈椎间盘突出症,小麦粥,recommand_eat,推荐食谱
心血管疾病,香菇扒小白菜,recommand_eat,推荐食谱
鼻孢子虫病,玉米粉燕麦粥,recommand_eat,推荐食谱
头痛,冬瓜粥,recommand_eat,推荐食谱
疣状表皮发育不良,鲜蘑油菜心,recommand_eat,推荐食谱
神经性呕吐,瓜烧白菜,recommand_eat,推荐食谱
输卵管结核,红豆花生红枣粥,recommand_eat,推荐食谱
眼异物伤,草莓果酱,recommand_eat,推荐食谱
淋巴管肉瘤,菠菜双蛋羹,recommand_eat,推荐食谱
肾结核对侧肾积水,冬瓜枸杞汤,recommand_eat,推荐食谱
珍珠丘疹,雪菜肉末粥,recommand_eat,推荐食谱
持久性隆起性红斑,香菇茯苓粥,recommand_eat,推荐食谱
金黄色葡萄球菌肺炎,油炸鸡蛋烫面球,recommand_eat,推荐食谱
中耳癌,菠菜双蛋羹,recommand_eat,推荐食谱
小儿先天性斜颈,草莓柠檬汁,recommand_eat,推荐食谱
胆石性肠梗阻,肉末烧海参,recommand_eat,推荐食谱
小儿阵发性室上性心动过速,豌豆瘦肉粥,recommand_eat,推荐食谱
韧带炎,胡萝卜枸杞汁,recommand_eat,推荐食谱
亚急性感染性心内膜炎,玉竹白菜,recommand_eat,推荐食谱
艾滋病,鸡肉白薯粥,recommand_eat,推荐食谱
上消化道出血,黑木耳芹菜粥,recommand_eat,推荐食谱
紫绀-杵状指-肝病综合征,瑶柱生菜白菜汤,recommand_eat,推荐食谱
骨瘤,白扁豆粥,recommand_eat,推荐食谱
小儿神经纤维瘤病,菜花泥子汤,recommand_eat,推荐食谱
脾良性肿瘤,双菇番茄黄瓜紫菜汤,recommand_eat,推荐食谱
牙周萎缩,胡萝卜豌豆汤,recommand_eat,推荐食谱
小儿急性胰腺炎,丝瓜炖豆腐,recommand_eat,推荐食谱
皮炎芽生菌,百合花鸡蛋羹,recommand_eat,推荐食谱
缺水和缺钠,苹果雪梨生鱼汤,recommand_eat,推荐食谱
气压创伤性中耳炎,清汤白菜卷,recommand_eat,推荐食谱
结节性痒疹,豆薯小米粥,recommand_eat,推荐食谱
脑性瘫痪,油菜丝炒面,recommand_eat,推荐食谱
儿童遗尿症,山药桂圆粥,recommand_eat,推荐食谱
鼻腔异物,乌鱼木瓜汤,recommand_eat,推荐食谱
胃内异物,牛奶菠菜粥,recommand_eat,推荐食谱
病理性近视,胡萝卜猪肝汤,recommand_eat,推荐食谱
浅层点状角膜炎,菠菜豆腐汤,recommand_eat,推荐食谱
阴道囊肿,小米红枣粥,recommand_eat,推荐食谱
表皮葡萄球菌肺炎,莲子银耳炖雪梨,recommand_eat,推荐食谱
抑郁性神经症,炒胡萝卜,recommand_eat,推荐食谱
类风湿性关节炎的肾损害,萝卜生菜汤,recommand_eat,推荐食谱
男性尿道癌,三鲜冬瓜卷,recommand_eat,推荐食谱
妊娠期糖尿病,炒绿豆芽,recommand_eat,推荐食谱
支气管哮喘,香菇蒸兔肉,recommand_eat,推荐食谱
萎缩纹,豆苗炒鸡蛋,recommand_eat,推荐食谱
玻璃体寄生虫病,杂粮粥,recommand_eat,推荐食谱
眼球突出,青菜饭,recommand_eat,推荐食谱
记忆障碍,香蕉炒虾仁,recommand_eat,推荐食谱
肾盂癌,土豆泥牛奶粥,recommand_eat,推荐食谱
小儿脑性瘫痪,菊花肉丝,recommand_eat,推荐食谱
遗精,栗子炖鸡,recommand_eat,推荐食谱
男子乳腺发育,紫菜色拉卷,recommand_eat,推荐食谱
风热头痛,薄荷莲子羹,recommand_eat,推荐食谱
圆锥角膜,南瓜蒸饺,recommand_eat,推荐食谱
膀胱与尿道结石,番茄黄瓜汁,recommand_eat,推荐食谱
急性乳腺炎,紫菜鸡蛋莲草汤,recommand_eat,推荐食谱
周期性内斜视,紫菜鸡蛋莲草汤,recommand_eat,推荐食谱
牙周萎缩,烧猪肝,recommand_eat,推荐食谱
牙结石,胡萝卜炒猪肝,recommand_eat,推荐食谱
风搔痒,空心菜瘦肉粥,recommand_eat,推荐食谱
小儿肾结核,凉拌海带木耳芹菜,recommand_eat,推荐食谱
小儿其他沙门菌感染,木耳芝麻茶,recommand_eat,推荐食谱
太田痣,番茄菠萝汁,recommand_eat,推荐食谱
色素性静脉旁视网膜脉络膜萎缩,油豆腐油菜,recommand_eat,推荐食谱
颈部囊状淋巴管瘤,黑豆莲藕鸡汤,recommand_eat,推荐食谱
脑动静脉畸形,香菇油菜面筋粥,recommand_eat,推荐食谱
匐行性角膜溃疡,冬菇椰菜豆腐粉丝汤,recommand_eat,推荐食谱
面肌抽搐,黑豆黄芪红枣牛肉汤,recommand_eat,推荐食谱
